N, x, y 
688, -9.312000000000381, -2.8819891430963214
689, -9.311000000000382, -2.906791762394094
690, -9.310000000000382, -2.9315804168184734
691, -9.309000000000383, -2.9563550874803424
692, -9.308000000000384, -2.981115755513185
693, -9.307000000000384, -3.0058624020730966
694, -9.306000000000385, -3.0305950083387962
695, -9.305000000000385, -3.05531355551163
696, -9.304000000000386, -3.080018024815573
697, -9.303000000000386, -3.10470839749725
698, -9.302000000000387, -3.1293846548259334
699, -9.301000000000387, -3.154046778093555
700, -9.300000000000388, -3.178694748614709
701, -9.299000000000389, -3.203328547726664
702, -9.298000000000389, -3.227948156789376
703, -9.29700000000039, -3.2525535571854767
704, -9.29600000000039, -3.2771447303203085
705, -9.29500000000039, -3.3017216576219006
706, -9.294000000000391, -3.3262843205410104
707, -9.293000000000392, -3.3508327005510976
708, -9.292000000000392, -3.3753667791483593
709, -9.291000000000393, -3.39988653785172
710, -9.290000000000393, -3.4243919582028455
711, -9.289000000000394, -3.4488830217661497
712, -9.288000000000395, -3.4733597101288
713, -9.287000000000395, -3.497822004900729
714, -9.286000000000396, -3.522269887714633
715, -9.285000000000396, -3.5467033402259966
716, -9.284000000000397, -3.5711223441130695
717, -9.283000000000397, -3.595526881076914
718, -9.282000000000398, -3.6199169328413725
719, -9.281000000000398, -3.6442924811531054
720, -9.280000000000399, -3.6686535077815727
721, -9.2790000000004, -3.69299999451907
722, -9.2780000000004, -3.717331923180708
723, -9.2770000000004, -3.7416492756044333
724, -9.276000000000401, -3.7659520336510304
725, -9.275000000000402, -3.7902401792041363
726, -9.274000000000402, -3.8145136941702473
727, -9.273000000000403, -3.8387725604786995
728, -9.272000000000403, -3.863016760081724
729, -9.271000000000404, -3.88724627495441
730, -9.270000000000405, -3.911461087094735
731, -9.269000000000405, -3.9356611785235627
732, -9.268000000000406, -3.9598465312846525
733, -9.267000000000406, -3.9840171274446687
734, -9.266000000000407, -4.00817294909318
735, -9.265000000000407, -4.032313978342673
736, -9.264000000000408, -4.056440197328558
737, -9.263000000000408, -4.080551588209174
738, -9.262000000000409, -4.1046481331657985
739, -9.26100000000041, -4.12872981440264
740, -9.26000000000041, -4.152796614146866
741, -9.25900000000041, -4.176848514648605
742, -9.258000000000411, -4.200885498180927
743, -9.257000000000412, -4.224907547039892
744, -9.256000000000412, -4.2489146435445235
745, -9.255000000000413, -4.272906770036829
746, -9.254000000000413, -4.296883908881802
747, -9.253000000000414, -4.320846042467432
748, -9.252000000000415, -4.344793153204711
749, -9.251000000000415, -4.368725223527631
750, -9.250000000000416, -4.3926422358932085
751, -9.249000000000416, -4.416544172781467
752, -9.248000000000417, -4.440431016695463
753, -9.247000000000417, -4.464302750161288
754, -9.246000000000418, -4.488159355728067
755, -9.245000000000418, -4.512000815967968
756, -9.244000000000419, -4.535827113476214
757, -9.24300000000042, -4.559638230871084
758, -9.24200000000042, -4.583434150793911
759, -9.24100000000042, -4.607214855909113
760, -9.240000000000421, -4.630980328904178
761, -9.239000000000422, -4.6547305524896645
762, -9.238000000000422, -4.678465509399227
763, -9.237000000000423, -4.7021851823896155
764, -9.236000000000423, -4.725889554240678
765, -9.235000000000424, -4.749578607755359
766, -9.234000000000425, -4.773252325759725
767, -9.233000000000425, -4.796910691102949
768, -9.232000000000426, -4.820553686657347
769, -9.231000000000426, -4.844181295318335
770, -9.230000000000427, -4.86779350000449
771, -9.229000000000427, -4.891390283657505
772, -9.228000000000428, -4.914971629242239
773, -9.227000000000428, -4.938537519746693
774, -9.226000000000429, -4.96208793818203
775, -9.22500000000043, -4.985622867582571
776, -9.22400000000043, -5.009142291005811
777, -9.22300000000043, -5.032646191532419
778, -9.222000000000431, -5.05613455226624
779, -9.221000000000432, -5.079607356334304
780, -9.220000000000432, -5.103064586886843
781, -9.219000000000433, -5.126506227097276
782, -9.218000000000433, -5.149932260162223
783, -9.217000000000434, -5.173342669301519
784, -9.216000000000435, -5.196737437758212
785, -9.215000000000435, -5.220116548798556
786, -9.214000000000436, -5.243479985712049
787, -9.213000000000436, -5.266827731811405
788, -9.212000000000437, -5.290159770432577
789, -9.211000000000437, -5.313476084934758
790, -9.210000000000438, -5.336776658700384
791, -9.209000000000438, -5.360061475135155
792, -9.208000000000439, -5.383330517668001
793, -9.20700000000044, -5.406583769751142
794, -9.20600000000044, -5.4298212148600475
795, -9.20500000000044, -5.453042836493458
796, -9.204000000000441, -5.476248618173401
797, -9.203000000000442, -5.499438543445185
798, -9.202000000000442, -5.522612595877388
799, -9.201000000000443, -5.545770759061914
800, -9.200000000000443, -5.568913016613932
801, -9.199000000000444, -5.5920393521719305
802, -9.198000000000444, -5.615149749397701
803, -9.197000000000445, -5.638244191976346
804, -9.196000000000446, -5.661322663616283
805, -9.195000000000446, -5.684385148049271
806, -9.194000000000447, -5.707431629030365
807, -9.193000000000447, -5.730462090337981
808, -9.192000000000448, -5.753476515773849
809, -9.191000000000448, -5.7764748891630635
810, -9.190000000000449, -5.799457194354039
811, -9.18900000000045, -5.822423415218571
812, -9.18800000000045, -5.845373535651788
813, -9.18700000000045, -5.868307539572189
814, -9.186000000000451, -5.89122541092164
815, -9.185000000000452, -5.9141271336653825
816, -9.184000000000452, -5.937012691792007
817, -9.183000000000453, -5.959882069313519
818, -9.182000000000453, -5.982735250265291
819, -9.181000000000454, -6.00557221870608
820, -9.180000000000454, -6.028392958718045
821, -9.179000000000455, -6.051197454406742
822, -9.178000000000456, -6.073985689901123
823, -9.177000000000456, -6.096757649353552
824, -9.176000000000457, -6.119513316939809
825, -9.175000000000457, -6.1422526768590835
826, -9.174000000000458, -6.164975713333989
827, -9.173000000000458, -6.1876824106105595
828, -9.172000000000459, -6.210372752958263
829, -9.17100000000046, -6.233046724670001
830, -9.17000000000046, -6.255704310062104
831, -9.16900000000046, -6.2783454934743625
832, -9.168000000000461, -6.300970259269987
833, -9.167000000000462, -6.323578591835667
834, -9.166000000000462, -6.346170475581533
835, -9.165000000000463, -6.368745894941179
836, -9.164000000000463, -6.391304834371645
837, -9.163000000000464, -6.413847278353466
838, -9.162000000000464, -6.4363732113906265
839, -9.161000000000465, -6.458882618010598
840, -9.160000000000466, -6.481375482764328
841, -9.159000000000466, -6.503851790226256
842, -9.158000000000467, -6.526311524994287
843, -9.157000000000467, -6.548754671689849
844, -9.156000000000468, -6.571181214957838
845, -9.155000000000468, -6.59359113946667
846, -9.154000000000469, -6.615984429908247
847, -9.15300000000047, -6.638361070997993
848, -9.15200000000047, -6.6607210474748335
849, -9.15100000000047, -6.683064344101211
850, -9.150000000000471, -6.7053909456631065
851, -9.149000000000472, -6.727700836969987
852, -9.148000000000472, -6.749994002854875
853, -9.147000000000473, -6.77227042817432
854, -9.146000000000473, -6.794530097808391
855, -9.145000000000474, -6.816772996660708
856, -9.144000000000474, -6.838999109658424
857, -9.143000000000475, -6.861208421752257
858, -9.142000000000476, -6.883400917916442
859, -9.141000000000476, -6.905576583148785
860, -9.140000000000477, -6.927735402470664
861, -9.139000000000477, -6.9498773609269735
862, -9.138000000000478, -6.9720024435862165
863, -9.137000000000478, -6.994110635540433
864, -9.136000000000479, -7.0162019219052425
865, -9.13500000000048, -7.038276287819845
866, -9.13400000000048, -7.060333718446999
867, -9.13300000000048, -7.082374198973066
868, -9.132000000000481, -7.1043977146079795
869, -9.131000000000482, -7.1264042505852565
870, -9.130000000000482, -7.148393792162008
871, -9.129000000000483, -7.170366324618956
872, -9.128000000000483, -7.192321833260384
873, -9.127000000000484, -7.214260303414199
874, -9.126000000000484, -7.236181720431915
875, -9.125000000000485, -7.258086069688644
876, -9.124000000000485, -7.279973336583105
877, -9.123000000000486, -7.301843506537643
878, -9.122000000000487, -7.323696564998206
879, -9.121000000000487, -7.345532497434364
880, -9.120000000000488, -7.367351289339322
881, -9.119000000000488, -7.389152926229897
882, -9.118000000000489, -7.410937393646534
883, -9.11700000000049, -7.4327046771533185
884, -9.11600000000049, -7.454454762337971
885, -9.11500000000049, -7.4761876348118355
886, -9.114000000000491, -7.49790328020991
887, -9.113000000000492, -7.519601684190833
888, -9.112000000000492, -7.541282832436895
889, -9.111000000000493, -7.562946710654017
890, -9.110000000000493, -7.5845933045718015
891, -9.109000000000494, -7.606222599943471
892, -9.108000000000494, -7.62783458254593
893, -9.107000000000495, -7.6494292381797395
894, -9.106000000000495, -7.6710065526691285
895, -9.105000000000496, -7.6925665118619735
896, -9.104000000000497, -7.714109101629844
897, -9.103000000000497, -7.735634307867948
898, -9.102000000000498, -7.757142116495206
899, -9.101000000000498, -7.778632513454203
900, -9.100000000000499, -7.8001054847111835
901, -9.0990000000005, -7.82156101625609
902, -9.0980000000005, -7.842999094102548
903, -9.0970000000005, -7.864419704287869
904, -9.096000000000501, -7.885822832873061
905, -9.095000000000502, -7.907208465942818
906, -9.094000000000502, -7.928576589605512
907, -9.093000000000503, -7.949927189993243
908, -9.092000000000503, -7.9712602532618035
909, -9.091000000000504, -7.992575765590658
910, -9.090000000000504, -8.01387371318301
911, -9.089000000000505, -8.035154082265755
912, -9.088000000000505, -8.056416859089492
913, -9.087000000000506, -8.077662029928545
914, -9.086000000000507, -8.098889581080938
915, -9.085000000000507, -8.120099498868422
916, -9.084000000000508, -8.14129176963646
917, -9.083000000000508, -8.162466379754228
918, -9.082000000000509, -8.183623315614641
919, -9.08100000000051, -8.20476256363432
920, -9.08000000000051, -8.225884110253629
921, -9.07900000000051, -8.246987941936649
922, -9.078000000000511, -8.268074045171195
923, -9.077000000000512, -8.289142406468814
924, -9.076000000000512, -8.310193012364792
925, -9.075000000000513, -8.33122584941815
926, -9.074000000000513, -8.352240904211643
927, -9.073000000000514, -8.373238163351772
928, -9.072000000000514, -8.394217613468783
929, -9.071000000000515, -8.415179241216658
930, -9.070000000000515, -8.436123033273132
931, -9.069000000000516, -8.457048976339674
932, -9.068000000000517, -8.477957057141536
933, -9.067000000000517, -8.498847262427685
934, -9.066000000000518, -8.519719578970872
935, -9.065000000000518, -8.540573993567579
936, -9.064000000000519, -8.561410493038055
937, -9.06300000000052, -8.582229064226317
938, -9.06200000000052, -8.60302969400013
939, -9.06100000000052, -8.623812369251025
940, -9.060000000000521, -8.644577076894302
941, -9.059000000000522, -8.665323803869029
942, -9.058000000000522, -8.686052537138016
943, -9.057000000000523, -8.706763263687881
944, -9.056000000000523, -8.727455970528979
945, -9.055000000000524, -8.748130644695461
946, -9.054000000000524, -8.768787273245238
947, -9.053000000000525, -8.78942584325999
948, -9.052000000000525, -8.810046341845192
949, -9.051000000000526, -8.830648756130087
950, -9.050000000000527, -8.851233073267682
951, -9.049000000000527, -8.87179928043481
952, -9.048000000000528, -8.892347364832037
953, -9.047000000000528, -8.912877313683735
954, -9.046000000000529, -8.933389114238043
955, -9.04500000000053, -8.953882753766923
956, -9.04400000000053, -8.974358219566096
957, -9.04300000000053, -8.994815498955063
958, -9.042000000000531, -9.015254579277157
959, -9.041000000000532, -9.035675447899436
960, -9.040000000000532, -9.056078092212823
961, -9.039000000000533, -9.076462499631976
962, -9.038000000000533, -9.096828657595387
963, -9.037000000000534, -9.117176553565317
964, -9.036000000000534, -9.137506175027836
965, -9.035000000000535, -9.157817509492814
966, -9.034000000000535, -9.178110544493906
967, -9.033000000000536, -9.198385267588593
968, -9.032000000000536, -9.218641666358126
969, -9.031000000000537, -9.238879728407577
970, -9.030000000000538, -9.259099441365807
971, -9.029000000000538, -9.279300792885499
972, -9.028000000000539, -9.29948377064312
973, -9.02700000000054, -9.31964836233897
974, -9.02600000000054, -9.339794555697122
975, -9.02500000000054, -9.359922338465488
976, -9.024000000000541, -9.38003169841575
977, -9.023000000000541, -9.400122623343439
978, -9.022000000000542, -9.420195101067872
979, -9.021000000000543, -9.440249119432169
980, -9.020000000000543, -9.4602846663033
981, -9.019000000000544, -9.480301729571998
982, -9.018000000000544, -9.50030029715283
983, -9.017000000000545, -9.520280356984177
984, -9.016000000000545, -9.540241897028253
985, -9.015000000000546, -9.560184905271035
986, -9.014000000000546, -9.580109369722358
987, -9.013000000000547, -9.60001527841586
988, -9.012000000000548, -9.61990261940899
989, -9.011000000000548, -9.639771380783031
990, -9.010000000000549, -9.659621550643044
991, -9.00900000000055, -9.679453117117944
992, -9.00800000000055, -9.699266068360458
993, -9.00700000000055, -9.719060392547117
994, -9.006000000000551, -9.738836077878283
995, -9.005000000000551, -9.758593112578119
996, -9.004000000000552, -9.77833148489463
997, -9.003000000000553, -9.798051183099624
